parent|child|mi|containment|jaccard|dotproduct|card1|card2|size1|size2
ckan_keywords_survey|ckan_keywords_skills initiative advertising|0.00223711651412|1.0|1.0|0.0277777777778|2|2|6285|6285
ckan_keywords_small business|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|3|9|6285|6285
ckan_keywords_acid rain|ckan_keywords_smog|0.00415597852032|1.0|0.333333333333333|0.00554016620499|3|2|6285|6285
ckan_keywords_snow|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_solar flare|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_aggregate payments|ckan_keywords_special services|0.0436756696745|1.0|1.0|0.208333333333|2|2|6285|6285
ckan_keywords_speciated mercury monitoring|ckan_keywords_air|0.00223711651412|1.0|0.0588235294117647|0.0123456790123|2|6|6285|6285
ckan_keywords_agricultural regions|ckan_keywords_species|0.00415597852032|1.0|0.133333333333333|0.00888888888889|5|2|6285|6285
ckan_keywords_british columbia (bc)|ckan_keywords_species|0.02347595958|1.0|0.866666666666667|0.0979391552383|5|4|6285|6285
ckan_keywords_farmland|ckan_keywords_species|0.00415597852032|1.0|0.133333333333333|0.00888888888889|5|2|6285|6285
ckan_keywords_habitat capacity|ckan_keywords_species|0.00415597852032|1.0|0.133333333333333|0.00888888888889|5|2|6285|6285
ckan_keywords_habitats|ckan_keywords_species|0.0231577416007|1.0|0.866666666666667|0.0951033737048|5|4|6285|6285
ckan_keywords_species|ckan_keywords_nature and biodiversity - habitat|0.0212399409341|0.8|0.571428571428571|0.0944789476258|5|7|6285|6285
ckan_keywords_sustainable agriculture|ckan_keywords_species|0.00415597852032|1.0|0.133333333333333|0.00888888888889|5|2|6285|6285
ckan_keywords_critical|ckan_keywords_species at risk|0.0197487815644|1.0|1.0|0.0862144848159|3|3|6285|6285
ckan_keywords_species at risk|ckan_keywords_habitats|0.0197487815644|1.0|0.846153846153846|0.0862144848159|3|4|6285|6285
ckan_keywords_speed|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|2|23|6285|6285
ckan_keywords_spending|ckan_keywords_programs|0.00595469460432|1.0|0.333333333333333|0.0612244897959|2|3|6285|6285
ckan_keywords_group|ckan_keywords_sri|0.00223711651412|1.0|1.0|0.00137174211248|2|2|6285|6285
ckan_keywords_îles de boucherville|ckan_keywords_st. lawrence river|0.00767537494433|1.0|0.4|0.16|3|2|6285|6285
ckan_keywords_standard of living|ckan_keywords_education|0.0214256118653|1.0|0.40625|0.05078125|2|3|6285|6285
ckan_keywords_current|ckan_keywords_statistics|0.00415597852032|1.0|0.00647249190938511|0.02|8|2|6285|6285
ckan_keywords_data|ckan_keywords_statistics|0.00415597852032|1.0|0.00647249190938511|0.02|8|2|6285|6285
ckan_keywords_deliveries|ckan_keywords_statistics|0.00415597852032|1.0|0.00647249190938511|0.02|8|2|6285|6285
ckan_keywords_historical|ckan_keywords_statistics|0.00415597852032|1.0|0.00647249190938511|0.02|8|2|6285|6285
ckan_keywords_prairie points|ckan_keywords_statistics|0.00415597852032|1.0|0.00647249190938511|0.02|8|2|6285|6285
ckan_keywords_statistics|ckan_subject_economics_and_industry|0.215288812655|0.666666666666667|0.0717770034843206|2.87039066323|8|21|6285|6285
ckan_keywords_statutory release|ckan_keywords_conditional release|0.017084034427|1.0|0.263157894736842|0.0226757369615|2|4|6285|6285
ckan_keywords_stock status zones|ckan_keywords_status|0.00415597852032|1.0|0.133333333333333|0.02|2|8|6285|6285
ckan_keywords_storm|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_storm surge|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_milk analysis|ckan_keywords_strontium-90|0.00223711651412|1.0|1.0|0.00591715976331|2|2|6285|6285
ckan_keywords_structure a network|ckan_keywords_export|0.00223711651412|1.0|0.0333333333333333|0.0016|2|3|6285|6285
ckan_keywords_student employee|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_substance|ckan_subject_nature_and_environment|0.0106338578346|1.0|0.020066889632107|0.0108989197531|3|23|6285|6285
ckan_keywords_sulphur oxides|ckan_keywords_air and climate|0.0155482737433|1.0|0.888888888888889|0.0290969140426|4|5|6285|6285
ckan_keywords_air pollutant emission inventory|ckan_keywords_sulphur oxides|0.00767537494433|1.0|0.5|0.01108033241|4|2|6285|6285
ckan_keywords_carbon monoxide|ckan_keywords_sulphur oxides|0.0118310611428|1.0|0.75|0.01889283241|4|3|6285|6285
ckan_keywords_sources|ckan_keywords_sulphur oxides|0.00351954256168|1.0|0.25|0.00554016620499|4|2|6285|6285
ckan_keywords_sox|ckan_keywords_sulphur oxides|0.00415597852032|1.0|0.25|0.0102040816327|4|2|6285|6285
ckan_keywords_supplier|ckan_keywords_services|0.022706752443|1.0|0.590909090909091|0.06757161062|4|6|6285|6285
ckan_keywords_awards|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_businesses|ckan_keywords_supply arrangements|0.0182326869248|1.0|0.454545454545455|0.0176057265695|6|4|6285|6285
ckan_keywords_buyers|ckan_keywords_supply arrangements|0.0182326869248|1.0|0.454545454545455|0.0176057265695|6|4|6285|6285
ckan_keywords_construction|ckan_keywords_supply arrangements|0.0367802409489|1.0|0.954545454545455|0.082694483966|6|5|6285|6285
ckan_keywords_contracts|ckan_keywords_supply arrangements|0.0367802409489|1.0|0.954545454545455|0.082694483966|6|5|6285|6285
ckan_keywords_dataset|ckan_keywords_supply arrangements|0.00223711651412|1.0|0.0454545454545455|0.00444444444444|6|2|6285|6285
ckan_keywords_gets|ckan_keywords_supply arrangements|0.0185515782562|1.0|0.5|0.0650887573964|6|2|6285|6285
ckan_keywords_goods|ckan_keywords_supply arrangements|0.0390165891389|1.0|1.0|0.0871389284104|6|6|6285|6285
ckan_keywords_goods and services identification number|ckan_keywords_supply arrangements|0.00415597852032|1.0|0.0909090909090909|0.00581618655693|6|3|6285|6285
ckan_keywords_gsin|ckan_keywords_supply arrangements|0.0390165891389|1.0|1.0|0.0871389284104|6|6|6285|6285
ckan_keywords_methods of supply|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_notices|ckan_keywords_supply arrangements|0.0185515782562|1.0|0.5|0.0650887573964|6|2|6285|6285
ckan_keywords_open data|ckan_keywords_supply arrangements|0.00223711651412|1.0|0.0454545454545455|0.00444444444444|6|2|6285|6285
ckan_keywords_opportunities|ckan_keywords_supply arrangements|0.0182326869248|1.0|0.454545454545455|0.0176057265695|6|4|6285|6285
ckan_keywords_procurement|ckan_keywords_supply arrangements|0.020469437891|1.0|0.5|0.022050171014|6|5|6285|6285
ckan_keywords_procurement specialists|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_purchase|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_request for information|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_request for proposal|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_rfi|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_rfp|ckan_keywords_supply arrangements|0.0140772932345|1.0|0.363636363636364|0.0151228733459|6|2|6285|6285
ckan_keywords_services|ckan_keywords_supply arrangements|0.0390165891389|1.0|1.0|0.0871389284104|6|6|6285|6285
ckan_keywords_soi|ckan_keywords_supply arrangements|0.00223711651412|1.0|0.0454545454545455|0.00444444444444|6|2|6285|6285
ckan_keywords_standing offer index|ckan_keywords_supply arrangements|0.00223711651412|1.0|0.0454545454545455|0.00444444444444|6|2|6285|6285
ckan_keywords_standing offers|ckan_keywords_supply arrangements|0.0390165891389|1.0|1.0|0.0871389284104|6|6|6285|6285
ckan_keywords_tenders|ckan_keywords_supply arrangements|0.0390165891389|1.0|1.0|0.0871389284104|6|6|6285|6285
ckan_keywords_vendor|ckan_keywords_supply arrangements|0.0185515782562|1.0|0.5|0.0650887573964|6|2|6285|6285
ckan_keywords_supply arrangements|ckan_subject_economics_and_industry|0.0273516427602|1.0|0.00795084929526563|0.0871389284104|6|21|6285|6285
ckan_keywords_surface water|ckan_keywords_water quality|0.0267384431446|1.0|0.75|0.0580426767657|7|9|6285|6285
ckan_keywords_surplus|ckan_subject_labour|0.00767537494433|1.0|0.0112676056338028|0.00756143667297|2|12|6285|6285
ckan_keywords_metals|ckan_keywords_surveillance|0.0245045026901|1.0|0.8125|0.0511222615408|8|7|6285|6285
ckan_keywords_monitoring|ckan_keywords_surveillance|0.0304577710896|1.0|1.0|0.0979972615408|8|8|6285|6285
ckan_keywords_surveillance|ckan_keywords_water quality|0.0285366837513|1.0|0.8|0.0979972615408|8|9|6285|6285
ckan_keywords_tax payable|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|2|21|6285|6285
ckan_keywords_budgets|ckan_keywords_taxation policy|0.0155934610303|1.0|1.0|0.09|2|2|6285|6285
ckan_keywords_economic policy|ckan_keywords_taxation policy|0.0155934610303|1.0|1.0|0.09|2|2|6285|6285
ckan_keywords_federal budget|ckan_keywords_taxation policy|0.0155934610303|1.0|1.0|0.09|2|2|6285|6285
ckan_keywords_fiscal policy|ckan_keywords_taxation policy|0.0155934610303|1.0|1.0|0.09|2|2|6285|6285
ckan_keywords_public finance|ckan_keywords_taxation policy|0.0155934610303|1.0|1.0|0.09|2|2|6285|6285
ckan_keywords_federal revenues|ckan_keywords_taxes|0.0256065021961|1.0|1.0|0.25|2|2|6285|6285
ckan_keywords_taxonomic groups|ckan_keywords_biodiversity|0.00595469460432|1.0|0.375|0.00831024930748|2|5|6285|6285
ckan_keywords_taxpayers|ckan_keywords_statistics|0.082924484679|1.0|0.174757281553398|0.501940171921|4|8|6285|6285
ckan_keywords_tbs|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_technological|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_technology|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_temperature|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_temporary foreign work program|ckan_subject_persons|0.00595469460432|1.0|0.00903614457831325|0.0075|2|9|6285|6285
ckan_keywords_term employee|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_territories|ckan_keywords_government finances|0.0553779478491|0.886792452830189|0.602564102564103|0.734375|3|3|6285|6285
ckan_keywords_provinces|ckan_keywords_territories|0.0745110615126|1.0|1.0|0.856823979592|3|3|6285|6285
ckan_keywords_transfers|ckan_keywords_territories|0.0635674400502|0.959183673469388|0.854545454545454|0.734375|3|4|6285|6285
ckan_keywords_harlequin duck; range map; downloadable data|ckan_keywords_territories - nunavut (nu)|0.00223711651412|1.0|0.5|0.015625|3|2|6285|6285
ckan_keywords_territories - nunavut (nu)|ckan_keywords_nature and biodiversity - habitat|0.00403586913254|1.0|0.111111111111111|0.0279706790123|3|7|6285|6285
ckan_keywords_territory|ckan_keywords_province|0.0496568991525|1.0|0.125490196078431|0.0735029209066|5|6|6285|6285
ckan_keywords_terrorism|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_terrorist|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_tfsa|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|3|7|6285|6285
ckan_keywords_tfsa statistics|ckan_keywords_income statistics|0.0387082048497|1.0|0.254901960784314|0.108559027778|3|7|6285|6285
ckan_keywords_tfw program employers|ckan_subject_education_and_training|0.0109544064086|1.0|0.0315789473684211|0.375|2|8|6285|6285
ckan_keywords_non-financial|ckan_keywords_third parties|0.00415597852032|1.0|1.0|0.0102040816327|2|2|6285|6285
ckan_keywords_tips|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_to2015|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_tobacco biomarkers|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.00346020761246|2|10|6285|6285
ckan_keywords_shorebird migration|ckan_keywords_tofino mudflats|0.00223711651412|1.0|1.0|0.00826446280992|2|2|6285|6285
ckan_keywords_tools|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_tornado|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_toronto|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_tracking|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_trade credit|ckan_topiccategory_economy|0.0136296310309|1.0|0.0551181102362205|0.0647933884298|3|9|6285|6285
ckan_keywords_transboundary|ckan_keywords_environment|0.0222678249034|1.0|0.631578947368421|0.0441778170963|6|9|6285|6285
ckan_keywords_age at termination|ckan_keywords_transfer value payments|0.00415597852032|1.0|1.0|0.0246913580247|2|2|6285|6285
ckan_keywords_transport|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|2|3|6285|6285
ckan_keywords_transport canada|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|2|3|6285|6285
ckan_keywords_transportation|ckan_keywords_import|0.0424463892624|0.966666666666667|0.725|0.147959183673|3|4|6285|6285
ckan_keywords_investigations|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|3|2|6285|6285
ckan_keywords_recalls|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|3|2|6285|6285
ckan_keywords_road safety|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|3|2|6285|6285
ckan_keywords_treasury board secretariat|ckan_subject_government_and_politics|0.00767537494433|1.0|0.00390625|0.00216333153056|2|19|6285|6285
ckan_keywords_bacteria|ckan_keywords_trends|0.0177943595577|1.0|0.769230769230769|0.0366469528988|7|4|6285|6285
ckan_keywords_trends|ckan_keywords_status|0.0245045026901|1.0|0.866666666666667|0.0524422799063|7|8|6285|6285
ckan_keywords_tritium|ckan_keywords_drinking water|0.0019188985348|1.0|0.333333333333333|0.00591715976331|2|3|6285|6285
ckan_keywords_heads|ckan_keywords_turkey|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_typhoon|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_ultraviolet|ckan_keywords_environment and climate change canada|0.0309822309597|1.0|0.526315789473684|0.0255102040816|2|3|6285|6285
ckan_keywords_underground injection|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_user-friendly|ckan_subject_health_and_safety|0.0140772932345|1.0|0.0179775280898876|0.00274348422497|2|10|6285|6285
ckan_keywords_uv index|ckan_keywords_environment and climate change canada|0.0309822309597|1.0|0.526315789473684|0.0255102040816|2|3|6285|6285
ckan_keywords_uva|ckan_keywords_environment and climate change canada|0.0309822309597|1.0|0.526315789473684|0.0255102040816|2|3|6285|6285
ckan_keywords_uve|ckan_keywords_environment and climate change canada|0.0309822309597|1.0|0.526315789473684|0.0255102040816|2|3|6285|6285
ckan_keywords_veterans affairs canada|ckan_keywords_vac|0.135300557787|1.0|1.0|2.33786848073|3|3|6285|6285
ckan_keywords_value|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_vegetation|ckan_keywords_species|0.00415597852032|1.0|0.133333333333333|0.00888888888889|2|5|6285|6285
ckan_keywords_vehicle recalls|ckan_keywords_transportation|0.00223711651412|1.0|0.0333333333333333|0.00826446280992|2|3|6285|6285
ckan_keywords_vessel|ckan_keywords_import|0.0155934610303|1.0|0.230769230769231|0.09|2|4|6285|6285
ckan_keywords_access to information|ckan_keywords_veterans affairs canada|0.135300557787|1.0|1.0|2.33786848073|3|3|6285|6285
ckan_keywords_access to information and privacy|ckan_keywords_veterans affairs canada|0.0892720812083|1.0|0.689320388349515|1.44897959184|3|2|6285|6285
ckan_keywords_atip|ckan_keywords_veterans affairs canada|0.135300557787|1.0|1.0|2.33786848073|3|3|6285|6285
ckan_keywords_visible minorities|ckan_keywords_employment equity|0.0115749528732|1.0|0.6|0.0355102040816|3|4|6285|6285
ckan_keywords_persons with disabilities|ckan_keywords_visible minorities|0.0115749528732|1.0|1.0|0.0355102040816|3|3|6285|6285
ckan_keywords_volanco|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_volatile organic compound|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_volatile organic compounds|ckan_keywords_nitrogen oxides|0.0112568811829|0.857142857142857|0.545454545454545|0.01889283241|4|4|6285|6285
ckan_keywords_volume|ckan_subject_economics_and_industry|0.0141998551565|0.909090909090909|0.00361271676300578|0.4|3|21|6285|6285
ckan_keywords_wages|ckan_subject_labour|0.00223711651412|1.0|0.0028169014084507|0.00694444444444|2|12|6285|6285
ckan_keywords_border wait times|ckan_keywords_wait times|0.00415597852032|1.0|1.0|0.125|2|2|6285|6285
ckan_keywords_land border crossing|ckan_keywords_wait times|0.00415597852032|1.0|1.0|0.125|2|2|6285|6285
ckan_keywords_waste|ckan_subject_nature_and_environment|0.00767537494433|1.0|0.0133779264214047|0.00308641975309|2|23|6285|6285
ckan_keywords_aquatic life|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_canadian rivers|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_drainage region|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_featureddataset-water|ckan_keywords_water|0.00595469460432|1.0|0.2|0.046875|8|2|6285|6285
ckan_keywords_freshwater|ckan_keywords_water|0.00587713433767|0.75|0.1875|0.0120224560412|8|4|6285|6285
ckan_keywords_human activity|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_human impacts|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_monitoring sites|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_water consumption|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.0138888888889|8|2|6285|6285
ckan_keywords_water quality guidelines|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.00692041522491|8|2|6285|6285
ckan_keywords_water returned|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.0138888888889|8|2|6285|6285
ckan_keywords_water use|ckan_keywords_water|0.00767537494433|1.0|0.266666666666667|0.0240929705215|8|3|6285|6285
ckan_keywords_water withdrawal|ckan_keywords_water|0.00415597852032|1.0|0.133333333333333|0.0138888888889|8|2|6285|6285
ckan_keywords_water|ckan_subject_nature_and_environment|0.022652970236|1.0|0.0501672240802676|0.102070352665|8|23|6285|6285
ckan_keywords_ontario (on)|ckan_keywords_water - drainage regions - great lakes|0.00223711651412|1.0|1.0|0.015625|2|2|6285|6285
ckan_keywords_water - drainage regions - great lakes|ckan_topiccategory_oceans|0.00223711651412|1.0|0.333333333333333|0.015625|2|4|6285|6285
ckan_keywords_atlantic - new brunswick (nb)|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_atlantic - newfoundland and labrador (nl)|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_atlantic - nova scotia (ns)|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_atlantic - prince edward island (pe)|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_quebec (qc)|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_water - drainage regions - maritime coastal|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_water - drainage regions - newfoundland–labrador|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_water - drainage regions - saint john–st. croix|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_water - ocean basin - arctic ocean|ckan_keywords_water - major drainage area - maritime provinces|0.00223711651412|1.0|1.0|0.00390625|2|2|6285|6285
ckan_keywords_water - major drainage area - maritime provinces|ckan_topiccategory_oceans|0.00223711651412|1.0|0.333333333333333|0.00390625|2|4|6285|6285
ckan_keywords_metered water systems|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_per capita|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_residential water use|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_water meters|ckan_keywords_water availability|0.0019188985348|1.0|0.5|0.00510204081633|2|2|6285|6285
ckan_keywords_water conservation|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_water pricing|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_water utilities|ckan_keywords_water meters|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_water pollution|ckan_subject_nature_and_environment|0.0100991724686|1.0|0.020066889632107|0.010006834978|3|23|6285|6285
ckan_keywords_water quality|ckan_subject_nature_and_environment|0.0266612258274|1.0|0.0668896321070234|0.116751996292|9|23|6285|6285
ckan_keywords_renewable water|ckan_keywords_water supply|0.00223711651412|1.0|1.0|0.00510204081633|2|2|6285|6285
ckan_keywords_water supply|ckan_keywords_volume|0.00223711651412|1.0|0.0909090909090909|0.00510204081633|2|3|6285|6285
ckan_keywords_water availability|ckan_keywords_water use|0.00415597852032|1.0|0.5|0.0102040816327|3|2|6285|6285
ckan_keywords_water quantity|ckan_keywords_water use|0.00831181090296|1.0|1.0|0.0240929705215|3|3|6285|6285
ckan_keywords_environment and climate change canada|ckan_keywords_weather observations|0.0592890405228|1.0|1.0|0.0321670088154|3|3|6285|6285
ckan_keywords_weather stations|ckan_keywords_ontario|0.0283199976571|1.0|0.0689655172413793|0.00665680473373|2|4|6285|6285
ckan_keywords_heads|ckan_keywords_weights|0.00223711651412|1.0|1.0|0.01|2|2|6285|6285
ckan_keywords_wet bulb temperature|ckan_subject_nature_and_environment|0.0283199976571|1.0|0.0602006688963211|0.00665680473373|2|23|6285|6285
ckan_keywords_conservation projects|ckan_keywords_wetlands|0.00223711651412|1.0|0.0909090909090909|0.00444444444444|4|2|6285|6285
ckan_keywords_habitat secured|ckan_keywords_wetlands|0.00223711651412|1.0|0.0909090909090909|0.00444444444444|4|2|6285|6285
ckan_keywords_st. lawrence river|ckan_keywords_wetlands|0.0186289041079|1.0|0.909090909090909|0.826666666667|4|3|6285|6285
ckan_keywords_wetlands|ckan_subject_nature_and_environment|0.0177823711192|1.0|0.0367892976588629|0.831111111111|4|23|6285|6285
ckan_keywords_wheat|ckan_subject_agriculture|0.0134936321491|1.0|0.0299145299145299|0.0440657982746|3|8|6285|6285
ckan_keywords_whooping crane; range map; downloadable data|ckan_keywords_territories - northwest territories (nt)|0.0019188985348|1.0|0.25|0.015625|2|4|6285|6285
ckan_keywords_wildfire|ckan_subject_health_and_safety|0.00223711651412|1.0|0.00224719101123596|0.0004|2|10|6285|6285
ckan_keywords_wildlife|ckan_subject_nature_and_environment|0.0109699931306|1.0|0.0267558528428094|0.0343524898952|4|23|6285|6285
ckan_keywords_wind|ckan_subject_nature_and_environment|0.0283832102155|0.75|0.059016393442623|0.00665680473373|3|23|6285|6285
ckan_keywords_witb|ckan_keywords_witb values and rates|0.00415597852032|1.0|1.0|0.08|2|2|6285|6285
ckan_keywords_working income tax benefit|ckan_keywords_witb values and rates|0.00415597852032|1.0|1.0|0.08|2|2|6285|6285
ckan_keywords_witb values and rates|ckan_topiccategory_economy|0.00371765115323|1.0|0.015748031496063|0.08|2|9|6285|6285
ckan_keywords_women|ckan_subject_labour|0.0122626514725|1.0|0.0197183098591549|0.0632879818594|4|12|6285|6285
ckan_keywords_workforce|ckan_keywords_aboriginal peoples|0.00223711651412|1.0|0.0277777777777778|0.0277777777778|2|5|6285|6285
ckan_keywords_works|ckan_keywords_land|0.0436756696745|1.0|0.833333333333333|0.15306122449|2|4|6285|6285
ckan_keywords_yellow rail; range map; downloadable data|ckan_keywords_territories - northwest territories (nt)|0.0019188985348|1.0|0.25|0.015625|2|4|6285|6285
ckan_keywords_youth|ckan_keywords_jobs|0.0109545526976|0.857142857142857|0.545454545454545|0.166666666667|3|3|6285|6285
ckan_keywords_animal industries|ckan_subject_agriculture|0.00395786992878|1.0|0.00854700854700855|0.05|8|3|6285|6285
ckan_keywords_planted|ckan_subject_agriculture|0.00933801906022|1.0|0.0213675213675214|0.0413223140496|8|2|6285|6285
ckan_keywords_prairie provinces|ckan_subject_agriculture|0.00933801906022|1.0|0.0213675213675214|0.0413223140496|8|2|6285|6285
ckan_keywords_publications|ckan_subject_agriculture|0.00577378859907|0.6|0.0127118644067797|0.035625|8|4|6285|6285
ckan_keywords_seeded|ckan_subject_agriculture|0.00933801906022|1.0|0.0213675213675214|0.0413223140496|8|2|6285|6285
ckan_keywords_varieties|ckan_subject_agriculture|0.00933801906022|1.0|0.0213675213675214|0.0413223140496|8|2|6285|6285
ckan_subject_agriculture|ckan_subject_economics_and_industry|0.0462109391797|0.0512820512820513|0.0040147206423553|0.124065798275|8|21|6285|6285
ckan_keywords_canada|ckan_subject_economics_and_industry|0.0401122696254|0.595238095238095|0.00897988505747126|0.0909090909091|21|6|6285|6285
ckan_keywords_class|ckan_subject_economics_and_industry|0.0107626849062|1.0|0.00252981568485725|0.0438051672732|21|4|6285|6285
ckan_keywords_corporations|ckan_subject_economics_and_industry|0.0578927960769|1.0|0.0151788941091435|0.12962962963|21|2|6285|6285
ckan_keywords_import|ckan_subject_economics_and_industry|0.0460213055487|0.974358974358974|0.013728323699422|0.237959183673|21|4|6285|6285
ckan_keywords_income statistics|ckan_subject_economics_and_industry|0.119587465739|1.0|0.036863028550777|0.427628829329|21|7|6285|6285
